Date,Language,Conversions
29/01/2020,Language 7,0
29/01/2020,Language 7,26
29/01/2020,Language 7,0
29/01/2020,Language 7,0
29/01/2020,Language 7,3
29/01/2020,Language 7,"65,47"
29/01/2020,Language 7,0
29/01/2020,Language 7,31
29/01/2020,Language 7,21
29/01/2020,Language 7,5
29/01/2020,Language 7,"1,33"
29/01/2020,Language 7,"0,5"
29/01/2020,Language 7,3
29/01/2020,Language 7,3
29/01/2020,Language 7,"11,9"
29/01/2020,Language 7,"6,5"
29/01/2020,Language 7,0
29/01/2020,Language 7,0
29/01/2020,Language 7,3
29/01/2020,Language 7,11
29/01/2020,Language 7,0
29/01/2020,Language 7,0
29/01/2020,Language 7,"0,5"
29/01/2020,Language 7,"3,5"
29/01/2020,Language 7,"0,5"
29/01/2020,Language 7,0
29/01/2020,Language 7,0
29/01/2020,Language 7,0
29/01/2020,Language 7,0
29/01/2020,Language 7,0
29/01/2020,Language 8,"11,33"
29/01/2020,Language 8,0
29/01/2020,Language 8,1
29/01/2020,Language 8,1
29/01/2020,Language 8,0
29/01/2020,Language 8,0
29/01/2020,Language 8,0
29/01/2020,Language 8,0
29/01/2020,Language 8,0
29/01/2020,Language 8,0
29/01/2020,Language 8,0
29/01/2020,Language 8,0
29/01/2020,Language 8,0
29/01/2020,Language 8,1
29/01/2020,Language 8,0
29/01/2020,Language 8,0
29/01/2020,Language 8,0
29/01/2020,Language 9,"3,33"
29/01/2020,Language 9,0
29/01/2020,Language 9,0
29/01/2020,Language 9,1
29/01/2020,Language 9,0
29/01/2020,Language 9,0
29/01/2020,Language 9,0
29/01/2020,Language 9,2
29/01/2020,Language 9,0
29/01/2020,Language 9,0
29/01/2020,Language 9,0
29/01/2020,Language 9,0
29/01/2020,Language 10,"4,5"
29/01/2020,Language 10,1
29/01/2020,Language 10,2
29/01/2020,Language 10,0
29/01/2020,Language 10,0
29/01/2020,Language 10,0
29/01/2020,Language 10,0
29/01/2020,Language 10,0
29/01/2020,Language 10,0
29/01/2020,Language 10,0
29/01/2020,Language 10,0
29/01/2020,Language 10,0
29/01/2020,Language 11,3
29/01/2020,Language 11,0
29/01/2020,Language 11,0
29/01/2020,Language 11,0
29/01/2020,Language 11,0
29/01/2020,Language 11,0
29/01/2020,Language 11,0
29/01/2020,Language 12,0
29/01/2020,Language 12,0
29/01/2020,Language 12,0
29/01/2020,Language 12,0
29/01/2020,Language 12,0
29/01/2020,Language 12,0
29/01/2020,Language 12,0
29/01/2020,Language 13,1
29/01/2020,Language 13,"0,5"
29/01/2020,Language 13,0
29/01/2020,Language 13,0
29/01/2020,Language 14,0
29/01/2020,Language 14,0
29/01/2020,Language 14,0
29/01/2020,Language 14,0
29/01/2020,Language 14,0
29/01/2020,Language 14,0
29/01/2020,Language 14,0
29/01/2020,Language 14,0
29/01/2020,Language 15,0
29/01/2020,Language 15,0
29/01/2020,Language 15,0
29/01/2020,Language 15,0
29/01/2020,Language 15,0
29/01/2020,Language 15,0
29/01/2020,Language 15,0
29/01/2020,Language 15,0
29/01/2020,Language 16,1
29/01/2020,Language 16,0
29/01/2020,Language 16,0
29/01/2020,Language 16,0
29/01/2020,Language 16,0
29/01/2020,Language 16,0
29/01/2020,Language 16,0
29/01/2020,Language 16,0
29/01/2020,Language 16,0
29/01/2020,Language 16,0
29/01/2020,Language 16,0
29/01/2020,Language 16,0
29/01/2020,Language 16,0
29/01/2020,Language 16,0
30/01/2020,Language 1,"10,5"
30/01/2020,Language 1,0
30/01/2020,Language 2,"0,18"
30/01/2020,Language 2,"0,25"
30/01/2020,Language 3,"25,13"
30/01/2020,Language 3,"50,6"
30/01/2020,Language 3,0
30/01/2020,Language 4,5
30/01/2020,Language 4,0
30/01/2020,Language 5,"3,5"
30/01/2020,Language 4,3
30/01/2020,Language 4,"5,83"
30/01/2020,Language 4,13
30/01/2020,Language 4,0
30/01/2020,Language 5,0
30/01/2020,Language 5,0
30/01/2020,Language 5,0
30/01/2020,Language 5,0
30/01/2020,Language 5,0
30/01/2020,Language 5,1
30/01/2020,Language 5,0
30/01/2020,Language 5,1
30/01/2020,Language 5,0
30/01/2020,Language 5,0
30/01/2020,Language 5,0
30/01/2020,Language 6,2
30/01/2020,Language 6,1
30/01/2020,Language 6,4
30/01/2020,Language 6,0
30/01/2020,Language 6,1
30/01/2020,Language 6,0
30/01/2020,Language 6,0
30/01/2020,Language 6,0
30/01/2020,Language 6,0
30/01/2020,Language 7,0
30/01/2020,Language 7,0
30/01/2020,Language 7,14
30/01/2020,Language 7,0
30/01/2020,Language 7,0
30/01/2020,Language 7,1
30/01/2020,Language 7,"89,67"
30/01/2020,Language 7,0
30/01/2020,Language 7,"35,25"
30/01/2020,Language 7,"20,81"
30/01/2020,Language 7,0
30/01/2020,Language 7,3
30/01/2020,Language 7,"1,33"
30/01/2020,Language 7,1
30/01/2020,Language 7,"5,5"
30/01/2020,Language 7,7
30/01/2020,Language 7,"9,83"
30/01/2020,Language 7,0
30/01/2020,Language 7,0
30/01/2020,Language 7,9
30/01/2020,Language 7,2
30/01/2020,Language 7,0
30/01/2020,Language 7,0
30/01/2020,Language 7,1
30/01/2020,Language 7,"4,5"
30/01/2020,Language 7,3
30/01/2020,Language 7,0
30/01/2020,Language 7,0
30/01/2020,Language 7,0
30/01/2020,Language 7,0
30/01/2020,Language 7,0
30/01/2020,Language 8,"7,28"
30/01/2020,Language 8,0
30/01/2020,Language 8,0
30/01/2020,Language 8,1
30/01/2020,Language 8,0
30/01/2020,Language 8,0
30/01/2020,Language 8,1
30/01/2020,Language 8,0
30/01/2020,Language 8,0
30/01/2020,Language 8,0
30/01/2020,Language 8,0
30/01/2020,Language 8,2
30/01/2020,Language 8,0
30/01/2020,Language 8,0
30/01/2020,Language 8,0
30/01/2020,Language 8,0
30/01/2020,Language 8,0
30/01/2020,Language 9,4
30/01/2020,Language 9,2
30/01/2020,Language 9,0
30/01/2020,Language 9,1
30/01/2020,Language 9,0
30/01/2020,Language 9,0
30/01/2020,Language 9,0
30/01/2020,Language 9,0
30/01/2020,Language 9,0
30/01/2020,Language 9,0
30/01/2020,Language 9,0
30/01/2020,Language 9,0
30/01/2020,Language 10,"3,19"
30/01/2020,Language 10,"0,67"
30/01/2020,Language 10,"4,5"
30/01/2020,Language 10,0
30/01/2020,Language 10,0
30/01/2020,Language 10,0
30/01/2020,Language 10,0
30/01/2020,Language 10,0
30/01/2020,Language 10,0
30/01/2020,Language 10,0
30/01/2020,Language 10,0
30/01/2020,Language 10,0
30/01/2020,Language 11,0
30/01/2020,Language 11,0
30/01/2020,Language 11,0
30/01/2020,Language 11,0
30/01/2020,Language 11,0
30/01/2020,Language 11,0
30/01/2020,Language 11,0
30/01/2020,Language 12,2
30/01/2020,Language 12,0
30/01/2020,Language 12,0
30/01/2020,Language 12,0
30/01/2020,Language 12,0
30/01/2020,Language 12,0
30/01/2020,Language 12,0
30/01/2020,Language 13,2
30/01/2020,Language 13,0
30/01/2020,Language 13,0
30/01/2020,Language 13,0
30/01/2020,Language 14,0
30/01/2020,Language 14,0
30/01/2020,Language 14,0
30/01/2020,Language 14,0
30/01/2020,Language 14,0
30/01/2020,Language 14,0
30/01/2020,Language 14,0
30/01/2020,Language 14,0
30/01/2020,Language 15,2
30/01/2020,Language 15,0
30/01/2020,Language 15,0
30/01/2020,Language 15,0
30/01/2020,Language 15,0
30/01/2020,Language 15,0
30/01/2020,Language 15,0
30/01/2020,Language 15,0
30/01/2020,Language 16,1
30/01/2020,Language 16,0
30/01/2020,Language 16,0
30/01/2020,Language 16,0
30/01/2020,Language 16,0
30/01/2020,Language 16,0
30/01/2020,Language 16,0
30/01/2020,Language 16,0
30/01/2020,Language 16,0
30/01/2020,Language 16,0
30/01/2020,Language 16,0
30/01/2020,Language 16,0
30/01/2020,Language 16,0
30/01/2020,Language 16,0
31/01/2020,Language 1,6
31/01/2020,Language 1,0
31/01/2020,Language 2,"1,5"
31/01/2020,Language 2,1
31/01/2020,Language 3,"10,43"
31/01/2020,Language 3,"36,07"
31/01/2020,Language 3,0
31/01/2020,Language 4,1
31/01/2020,Language 4,0
31/01/2020,Language 5,"2,5"
31/01/2020,Language 4,7
31/01/2020,Language 4,"7,83"
31/01/2020,Language 4,"8,33"
31/01/2020,Language 4,0
31/01/2020,Language 5,0
31/01/2020,Language 5,0
31/01/2020,Language 5,0
31/01/2020,Language 5,0
31/01/2020,Language 5,0
31/01/2020,Language 5,0
31/01/2020,Language 5,0
31/01/2020,Language 5,0
31/01/2020,Language 5,0
31/01/2020,Language 5,0
31/01/2020,Language 5,0
31/01/2020,Language 6,"2,33"
31/01/2020,Language 6,0
31/01/2020,Language 6,"1,5"
31/01/2020,Language 6,0
31/01/2020,Language 6,0
31/01/2020,Language 6,0
31/01/2020,Language 6,0
31/01/2020,Language 6,1
31/01/2020,Language 6,0
31/01/2020,Language 7,0
31/01/2020,Language 7,0
31/01/2020,Language 7,15
31/01/2020,Language 7,0
31/01/2020,Language 7,0
31/01/2020,Language 7,0
31/01/2020,Language 7,"50,44"
31/01/2020,Language 7,0
31/01/2020,Language 7,"35,5"
31/01/2020,Language 7,"16,67"
31/01/2020,Language 7,1
31/01/2020,Language 7,0
31/01/2020,Language 7,"5,33"
31/01/2020,Language 7,0
31/01/2020,Language 7,"12,5"
31/01/2020,Language 7,"8,58"
31/01/2020,Language 7,9
31/01/2020,Language 7,0
31/01/2020,Language 7,0
31/01/2020,Language 7,5
31/01/2020,Language 7,1
31/01/2020,Language 7,0
31/01/2020,Language 7,0
31/01/2020,Language 7,0
31/01/2020,Language 7,"2,33"
31/01/2020,Language 7,"1,25"
31/01/2020,Language 7,0
31/01/2020,Language 7,0
31/01/2020,Language 7,0
31/01/2020,Language 7,0
31/01/2020,Language 7,0
31/01/2020,Language 8,"9,25"
31/01/2020,Language 8,0
31/01/2020,Language 8,2
31/01/2020,Language 8,0
31/01/2020,Language 8,0
31/01/2020,Language 8,0
31/01/2020,Language 8,0
31/01/2020,Language 8,0
31/01/2020,Language 8,0
31/01/2020,Language 8,1
31/01/2020,Language 8,0
31/01/2020,Language 8,1
31/01/2020,Language 8,0
31/01/2020,Language 8,1
31/01/2020,Language 8,0
31/01/2020,Language 8,0
31/01/2020,Language 8,0
31/01/2020,Language 9,1
31/01/2020,Language 9,2
31/01/2020,Language 9,0
31/01/2020,Language 9,1
31/01/2020,Language 9,0
31/01/2020,Language 9,0
31/01/2020,Language 9,0
31/01/2020,Language 9,2
31/01/2020,Language 9,0
31/01/2020,Language 9,0
31/01/2020,Language 9,0
31/01/2020,Language 9,0
31/01/2020,Language 10,"3,12"
31/01/2020,Language 10,0
31/01/2020,Language 10,5
31/01/2020,Language 10,0
31/01/2020,Language 10,0
31/01/2020,Language 10,0
31/01/2020,Language 10,0
31/01/2020,Language 10,0
31/01/2020,Language 10,0
31/01/2020,Language 10,0
31/01/2020,Language 10,0
31/01/2020,Language 10,0
31/01/2020,Language 11,0
31/01/2020,Language 11,0
31/01/2020,Language 11,0
31/01/2020,Language 11,0
31/01/2020,Language 11,0
31/01/2020,Language 11,0
31/01/2020,Language 11,0
31/01/2020,Language 12,0
31/01/2020,Language 12,0
31/01/2020,Language 12,0
31/01/2020,Language 12,0
31/01/2020,Language 12,0
31/01/2020,Language 12,0
31/01/2020,Language 12,0
31/01/2020,Language 13,"0,33"
31/01/2020,Language 13,0
31/01/2020,Language 13,0
31/01/2020,Language 13,0
31/01/2020,Language 14,0
31/01/2020,Language 14,0
31/01/2020,Language 14,0
31/01/2020,Language 14,0
31/01/2020,Language 14,0
31/01/2020,Language 14,0
31/01/2020,Language 14,0
31/01/2020,Language 14,0
31/01/2020,Language 15,4
31/01/2020,Language 15,0
31/01/2020,Language 15,0
31/01/2020,Language 15,0
31/01/2020,Language 15,0
31/01/2020,Language 15,0
31/01/2020,Language 15,0
31/01/2020,Language 15,0
31/01/2020,Language 16,1
31/01/2020,Language 16,0
31/01/2020,Language 16,0
31/01/2020,Language 16,0
31/01/2020,Language 16,0
31/01/2020,Language 16,0
31/01/2020,Language 16,0
31/01/2020,Language 16,0
31/01/2020,Language 16,0
31/01/2020,Language 16,0
31/01/2020,Language 16,0
31/01/2020,Language 16,0
31/01/2020,Language 16,0
31/01/2020,Language 16,0
01/02/2020,Language 1,5
01/02/2020,Language 1,0
01/02/2020,Language 2,1
01/02/2020,Language 2,0
01/02/2020,Language 3,"8,73"
01/02/2020,Language 3,"52,95"
01/02/2020,Language 3,0
01/02/2020,Language 4,1
01/02/2020,Language 4,0
01/02/2020,Language 5,0
01/02/2020,Language 4,4
01/02/2020,Language 4,"2,67"
01/02/2020,Language 4,13
01/02/2020,Language 4,0
01/02/2020,Language 5,0
01/02/2020,Language 5,0
01/02/2020,Language 5,0
01/02/2020,Language 5,0
01/02/2020,Language 5,0
01/02/2020,Language 5,0
01/02/2020,Language 5,0
01/02/2020,Language 5,0
01/02/2020,Language 5,0
01/02/2020,Language 5,0
01/02/2020,Language 5,0
01/02/2020,Language 6,1
01/02/2020,Language 6,1
01/02/2020,Language 6,"0,84"
01/02/2020,Language 6,0
01/02/2020,Language 6,0
01/02/2020,Language 6,0
01/02/2020,Language 6,0
01/02/2020,Language 6,0
01/02/2020,Language 6,0
01/02/2020,Language 7,0
01/02/2020,Language 7,0
01/02/2020,Language 7,18
01/02/2020,Language 7,0
01/02/2020,Language 7,0
01/02/2020,Language 7,2
01/02/2020,Language 7,"25,43"
01/02/2020,Language 7,0
01/02/2020,Language 7,26
01/02/2020,Language 7,"25,17"
01/02/2020,Language 7,6
01/02/2020,Language 7,0
01/02/2020,Language 7,"2,5"
01/02/2020,Language 7,0
01/02/2020,Language 7,"7,5"
01/02/2020,Language 7,"4,4"
01/02/2020,Language 7,7
01/02/2020,Language 7,0
01/02/2020,Language 7,0
01/02/2020,Language 7,"4,83"
01/02/2020,Language 7,4
01/02/2020,Language 7,0
01/02/2020,Language 7,0
01/02/2020,Language 7,2
01/02/2020,Language 7,"2,75"
01/02/2020,Language 7,1
01/02/2020,Language 7,0
01/02/2020,Language 7,0
01/02/2020,Language 7,0
01/02/2020,Language 7,0
01/02/2020,Language 7,0
01/02/2020,Language 8,0
01/02/2020,Language 8,"0,5"
01/02/2020,Language 8,0
01/02/2020,Language 8,0
01/02/2020,Language 8,0
01/02/2020,Language 8,0
01/02/2020,Language 8,1
01/02/2020,Language 8,0
01/02/2020,Language 8,0
01/02/2020,Language 8,1
01/02/2020,Language 8,0
01/02/2020,Language 8,0
01/02/2020,Language 8,0
01/02/2020,Language 8,0
01/02/2020,Language 8,0
01/02/2020,Language 8,0
01/02/2020,Language 8,0
01/02/2020,Language 9,0
01/02/2020,Language 9,1
01/02/2020,Language 9,0
01/02/2020,Language 9,0
01/02/2020,Language 9,0
01/02/2020,Language 9,0
01/02/2020,Language 9,0
01/02/2020,Language 9,0
01/02/2020,Language 9,0
01/02/2020,Language 9,0
01/02/2020,Language 9,0
01/02/2020,Language 9,0
01/02/2020,Language 10,1
01/02/2020,Language 10,0
01/02/2020,Language 10,"3,5"
01/02/2020,Language 10,0
01/02/2020,Language 10,0
01/02/2020,Language 10,0
01/02/2020,Language 10,0
01/02/2020,Language 10,0
01/02/2020,Language 10,0
01/02/2020,Language 10,0
01/02/2020,Language 10,0
01/02/2020,Language 10,0
01/02/2020,Language 11,0
01/02/2020,Language 11,0
01/02/2020,Language 11,0
01/02/2020,Language 11,0
01/02/2020,Language 11,0
01/02/2020,Language 11,0
01/02/2020,Language 11,0
01/02/2020,Language 12,0
01/02/2020,Language 12,0
01/02/2020,Language 12,0
01/02/2020,Language 12,0
01/02/2020,Language 12,0
01/02/2020,Language 12,0
01/02/2020,Language 12,0
01/02/2020,Language 13,3
01/02/2020,Language 13,0
01/02/2020,Language 13,0
01/02/2020,Language 13,0
01/02/2020,Language 14,0
01/02/2020,Language 14,0
01/02/2020,Language 14,0
01/02/2020,Language 14,0
01/02/2020,Language 14,0
01/02/2020,Language 14,0
01/02/2020,Language 14,0
01/02/2020,Language 14,0
01/02/2020,Language 15,4
01/02/2020,Language 15,0
01/02/2020,Language 15,0
01/02/2020,Language 15,0
01/02/2020,Language 15,0
01/02/2020,Language 15,0
01/02/2020,Language 15,0
01/02/2020,Language 15,0
01/02/2020,Language 16,3
01/02/2020,Language 16,0
01/02/2020,Language 16,0
01/02/2020,Language 16,0
01/02/2020,Language 16,0
01/02/2020,Language 16,0
01/02/2020,Language 16,0
01/02/2020,Language 16,0
01/02/2020,Language 16,0
01/02/2020,Language 16,1
01/02/2020,Language 16,0
01/02/2020,Language 16,0
01/02/2020,Language 16,0
01/02/2020,Language 16,0
02/02/2020,Language 1,"10,5"
02/02/2020,Language 1,2
02/02/2020,Language 2,2
02/02/2020,Language 2,0
02/02/2020,Language 3,"5,28"
02/02/2020,Language 3,"40,85"
02/02/2020,Language 3,0
02/02/2020,Language 4,0
02/02/2020,Language 4,0
02/02/2020,Language 5,"1,5"
02/02/2020,Language 4,6
02/02/2020,Language 4,"7,72"
02/02/2020,Language 4,11
02/02/2020,Language 4,0
02/02/2020,Language 5,0
02/02/2020,Language 5,0
02/02/2020,Language 5,0
02/02/2020,Language 5,0
02/02/2020,Language 5,0
02/02/2020,Language 5,4
02/02/2020,Language 5,0
02/02/2020,Language 5,0
02/02/2020,Language 5,0
02/02/2020,Language 5,0
02/02/2020,Language 5,0
02/02/2020,Language 6,0
02/02/2020,Language 6,0
02/02/2020,Language 6,"1,4"
02/02/2020,Language 6,0
02/02/2020,Language 6,0
02/02/2020,Language 6,0
02/02/2020,Language 6,0
02/02/2020,Language 6,0
02/02/2020,Language 6,0
02/02/2020,Language 7,0
02/02/2020,Language 7,0
02/02/2020,Language 7,16
02/02/2020,Language 7,0
02/02/2020,Language 7,0
02/02/2020,Language 7,0
02/02/2020,Language 7,"32,81"
02/02/2020,Language 7,0
02/02/2020,Language 7,"28,33"
02/02/2020,Language 7,"21,75"
02/02/2020,Language 7,2
02/02/2020,Language 7,"0,33"
02/02/2020,Language 7,1
02/02/2020,Language 7,0
02/02/2020,Language 7,"10,17"
02/02/2020,Language 7,"5,58"
02/02/2020,Language 7,10
02/02/2020,Language 7,0
02/02/2020,Language 7,0
02/02/2020,Language 7,"6,08"
02/02/2020,Language 7,"4,5"
02/02/2020,Language 7,0
02/02/2020,Language 7,0
02/02/2020,Language 7,0
02/02/2020,Language 7,"4,83"
02/02/2020,Language 7,"1,5"
02/02/2020,Language 7,0
02/02/2020,Language 7,0
02/02/2020,Language 7,0
02/02/2020,Language 7,0
02/02/2020,Language 7,0
02/02/2020,Language 8,1
02/02/2020,Language 8,1
02/02/2020,Language 8,0
02/02/2020,Language 8,0
02/02/2020,Language 8,0
02/02/2020,Language 8,0
02/02/2020,Language 8,1
02/02/2020,Language 8,0
02/02/2020,Language 8,0
02/02/2020,Language 8,1
02/02/2020,Language 8,0
02/02/2020,Language 8,0
02/02/2020,Language 8,0
02/02/2020,Language 8,0
02/02/2020,Language 8,0
02/02/2020,Language 8,0
02/02/2020,Language 8,0
02/02/2020,Language 9,"1,67"
02/02/2020,Language 9,0
02/02/2020,Language 9,0
02/02/2020,Language 9,0
02/02/2020,Language 9,0
02/02/2020,Language 9,0
02/02/2020,Language 9,0
02/02/2020,Language 9,0
02/02/2020,Language 9,0
02/02/2020,Language 9,0
02/02/2020,Language 9,0
02/02/2020,Language 9,0
02/02/2020,Language 10,0
02/02/2020,Language 10,0
02/02/2020,Language 10,0
02/02/2020,Language 10,0
02/02/2020,Language 10,0
02/02/2020,Language 10,0
02/02/2020,Language 10,0
02/02/2020,Language 10,0
02/02/2020,Language 10,0
02/02/2020,Language 10,0
02/02/2020,Language 10,0
02/02/2020,Language 10,0
02/02/2020,Language 11,0
02/02/2020,Language 11,0
02/02/2020,Language 11,0
02/02/2020,Language 11,0
02/02/2020,Language 11,0
02/02/2020,Language 11,0
02/02/2020,Language 11,0
02/02/2020,Language 12,0
02/02/2020,Language 12,0
02/02/2020,Language 12,0
02/02/2020,Language 12,0
02/02/2020,Language 12,0
02/02/2020,Language 12,0
02/02/2020,Language 12,0
02/02/2020,Language 13,5
02/02/2020,Language 13,0
02/02/2020,Language 13,0
02/02/2020,Language 13,0
02/02/2020,Language 14,0
02/02/2020,Language 14,0
02/02/2020,Language 14,0
02/02/2020,Language 14,0
02/02/2020,Language 14,0
02/02/2020,Language 14,0
02/02/2020,Language 14,0
02/02/2020,Language 14,0
02/02/2020,Language 15,0
02/02/2020,Language 15,0
02/02/2020,Language 15,0
02/02/2020,Language 15,0
02/02/2020,Language 15,0
02/02/2020,Language 15,0
02/02/2020,Language 15,0
02/02/2020,Language 15,0
02/02/2020,Language 16,0
02/02/2020,Language 16,0
02/02/2020,Language 16,0
02/02/2020,Language 16,0
02/02/2020,Language 16,0
02/02/2020,Language 16,0
02/02/2020,Language 16,0
02/02/2020,Language 16,0
02/02/2020,Language 16,0
02/02/2020,Language 16,0
02/02/2020,Language 16,0
02/02/2020,Language 16,0
02/02/2020,Language 16,0
02/02/2020,Language 16,0
03/02/2020,Language 1,14
03/02/2020,Language 1,"1,5"
03/02/2020,Language 2,"3,08"
03/02/2020,Language 2,0
03/02/2020,Language 3,"22,42"
03/02/2020,Language 3,"50,45"
03/02/2020,Language 3,0
03/02/2020,Language 4,"3,5"
03/02/2020,Language 4,0
03/02/2020,Language 5,"6,83"
03/02/2020,Language 4,10
03/02/2020,Language 4,"16,06"
03/02/2020,Language 4,"7,83"
03/02/2020,Language 4,0
03/02/2020,Language 5,0
03/02/2020,Language 5,0
03/02/2020,Language 5,0
03/02/2020,Language 5,"0,75"
03/02/2020,Language 5,0
03/02/2020,Language 5,0
03/02/2020,Language 5,0
03/02/2020,Language 5,0
03/02/2020,Language 5,0
03/02/2020,Language 5,0
03/02/2020,Language 5,0
03/02/2020,Language 6,"3,5"
03/02/2020,Language 6,0
03/02/2020,Language 6,4
03/02/2020,Language 6,0
03/02/2020,Language 6,2
03/02/2020,Language 6,0
03/02/2020,Language 6,0
03/02/2020,Language 6,0
03/02/2020,Language 6,0
03/02/2020,Language 7,0
03/02/2020,Language 7,0
03/02/2020,Language 7,18
03/02/2020,Language 7,0
03/02/2020,Language 7,0
03/02/2020,Language 7,4
03/02/2020,Language 7,"84,8"
03/02/2020,Language 7,0
03/02/2020,Language 7,"51,75"
03/02/2020,Language 7,"20,33"
03/02/2020,Language 7,2
03/02/2020,Language 7,3
03/02/2020,Language 7,"0,25"
03/02/2020,Language 7,"0,67"
03/02/2020,Language 7,"11,67"
03/02/2020,Language 7,"14,67"
03/02/2020,Language 7,"8,67"
03/02/2020,Language 7,0
03/02/2020,Language 7,0
03/02/2020,Language 7,"3,25"
03/02/2020,Language 7,3
03/02/2020,Language 7,0
03/02/2020,Language 7,0
03/02/2020,Language 7,0
03/02/2020,Language 7,"3,17"
03/02/2020,Language 7,"7,5"
03/02/2020,Language 7,0
03/02/2020,Language 7,0
03/02/2020,Language 7,0
03/02/2020,Language 7,0
03/02/2020,Language 7,0
03/02/2020,Language 8,"17,17"
03/02/2020,Language 8,"0,5"
03/02/2020,Language 8,0
03/02/2020,Language 8,0
03/02/2020,Language 8,0
03/02/2020,Language 8,0
03/02/2020,Language 8,0
03/02/2020,Language 8,0
03/02/2020,Language 8,0
03/02/2020,Language 8,0
03/02/2020,Language 8,0
03/02/2020,Language 8,1
03/02/2020,Language 8,0
03/02/2020,Language 8,0
03/02/2020,Language 8,0
03/02/2020,Language 8,0
03/02/2020,Language 8,0
03/02/2020,Language 9,2
03/02/2020,Language 9,2
03/02/2020,Language 9,0
03/02/2020,Language 9,1
03/02/2020,Language 9,0
03/02/2020,Language 9,0
03/02/2020,Language 9,0
03/02/2020,Language 9,2
03/02/2020,Language 9,0
03/02/2020,Language 9,0
03/02/2020,Language 9,0
03/02/2020,Language 9,0
03/02/2020,Language 10,4
03/02/2020,Language 10,0
03/02/2020,Language 10,2
03/02/2020,Language 10,0
03/02/2020,Language 10,0
03/02/2020,Language 10,0
03/02/2020,Language 10,0
03/02/2020,Language 10,1
03/02/2020,Language 10,0
03/02/2020,Language 10,0
03/02/2020,Language 10,0
03/02/2020,Language 10,0
03/02/2020,Language 11,2
03/02/2020,Language 11,0
03/02/2020,Language 11,0
03/02/2020,Language 11,0
03/02/2020,Language 11,0
03/02/2020,Language 11,0
03/02/2020,Language 11,0
03/02/2020,Language 12,0
03/02/2020,Language 12,0
03/02/2020,Language 12,0
03/02/2020,Language 12,0
03/02/2020,Language 12,0
03/02/2020,Language 12,0
03/02/2020,Language 12,0
03/02/2020,Language 13,5
03/02/2020,Language 13,0
03/02/2020,Language 13,0
03/02/2020,Language 13,0
03/02/2020,Language 14,0
03/02/2020,Language 14,0
03/02/2020,Language 14,0
03/02/2020,Language 14,0
03/02/2020,Language 14,0
03/02/2020,Language 14,0
03/02/2020,Language 14,0
03/02/2020,Language 14,0
03/02/2020,Language 15,6
03/02/2020,Language 15,0
03/02/2020,Language 15,0
03/02/2020,Language 15,0
03/02/2020,Language 15,0
03/02/2020,Language 15,0
03/02/2020,Language 15,0
03/02/2020,Language 15,0
03/02/2020,Language 16,1
03/02/2020,Language 16,0
03/02/2020,Language 16,0
03/02/2020,Language 16,0
03/02/2020,Language 16,0
03/02/2020,Language 16,0
03/02/2020,Language 16,0
03/02/2020,Language 16,0
03/02/2020,Language 16,0
03/02/2020,Language 16,0
03/02/2020,Language 16,0
03/02/2020,Language 16,0
03/02/2020,Language 16,0
03/02/2020,Language 16,0
04/02/2020,Language 1,8
04/02/2020,Language 1,0
04/02/2020,Language 2,"4,08"
04/02/2020,Language 2,0
04/02/2020,Language 3,"16,43"
04/02/2020,Language 3,"49,46"
04/02/2020,Language 3,0
04/02/2020,Language 4,1
04/02/2020,Language 4,0
04/02/2020,Language 5,4
04/02/2020,Language 4,"7,5"
04/02/2020,Language 4,5
04/02/2020,Language 4,"17,17"
04/02/2020,Language 4,0
04/02/2020,Language 5,0
04/02/2020,Language 5,0
04/02/2020,Language 5,0
04/02/2020,Language 5,1
04/02/2020,Language 5,0
04/02/2020,Language 5,0
04/02/2020,Language 5,0
04/02/2020,Language 5,2
04/02/2020,Language 5,0
04/02/2020,Language 5,0
04/02/2020,Language 5,0
04/02/2020,Language 6,"3,05"
04/02/2020,Language 6,2
04/02/2020,Language 6,3
04/02/2020,Language 6,0
04/02/2020,Language 6,0
04/02/2020,Language 6,0
04/02/2020,Language 6,0
04/02/2020,Language 6,0
04/02/2020,Language 6,0
04/02/2020,Language 7,0
04/02/2020,Language 7,0
04/02/2020,Language 7,13
04/02/2020,Language 7,0
04/02/2020,Language 7,0
04/02/2020,Language 7,0
04/02/2020,Language 7,"71,75"
04/02/2020,Language 7,0
04/02/2020,Language 7,"52,67"
04/02/2020,Language 7,"16,5"
04/02/2020,Language 7,"3,67"
04/02/2020,Language 7,0
04/02/2020,Language 7,1
04/02/2020,Language 7,1
04/02/2020,Language 7,8
04/02/2020,Language 7,"8,5"
04/02/2020,Language 7,"10,25"
04/02/2020,Language 7,0
04/02/2020,Language 7,0
04/02/2020,Language 7,"11,83"
04/02/2020,Language 7,"2,87"
04/02/2020,Language 7,0
04/02/2020,Language 7,0
04/02/2020,Language 7,0
04/02/2020,Language 7,6
04/02/2020,Language 7,1
04/02/2020,Language 7,0
04/02/2020,Language 7,0
04/02/2020,Language 7,0
04/02/2020,Language 7,0
04/02/2020,Language 7,0
04/02/2020,Language 8,"7,67"
04/02/2020,Language 8,0
04/02/2020,Language 8,0
04/02/2020,Language 8,0
04/02/2020,Language 8,0
04/02/2020,Language 8,0
04/02/2020,Language 8,0
04/02/2020,Language 8,0
04/02/2020,Language 8,0
04/02/2020,Language 8,"0,5"
04/02/2020,Language 8,0
